David,590,11/10/15 5:52,9.577283,-0.615666
David,590,11/10/15 7:53,9.585667,-0.631117
David,590,11/10/15 8:53,9.58505,-0.632867
David,590,11/10/15 9:53,9.585167,-0.632917
David,590,11/10/15 10:53,9.585017,-0.632867
David,590,11/10/15 11:54,9.586017,-0.634917
David,590,11/10/15 12:53,9.5834,-0.637483
David,590,11/10/15 13:53,9.582967,-0.63825
David,590,11/10/15 15:53,9.576933,-0.64415
David,590,11/10/15 16:53,9.577017,-0.651933
David,590,11/10/15 17:52,9.5759,-0.660983
David,590,11/10/15 18:52,9.577483,-0.661883
David,590,11/10/15 19:53,9.57765,-0.662367
David,590,11/10/15 20:52,9.57755,-0.66335
David,590,11/10/15 21:52,9.578717,-0.665067
David,590,11/10/15 22:53,9.58145,-0.667217
David,590,11/10/15 23:53,9.582367,-0.669617
David,590,11/11/15 0:53,9.587467,-0.668966
David,590,11/11/15 1:53,9.5913,-0.671067
David,590,11/11/15 2:53,9.593617,-0.67165
David,590,11/11/15 3:53,9.595183,-0.670133
David,590,11/11/15 4:53,9.59765,-0.675367
David,590,11/11/15 5:54,9.599333,-0.679683
David,590,11/11/15 6:53,9.603283,-0.681033
David,590,11/11/15 7:54,9.602833,-0.681083
David,590,11/11/15 8:53,9.60315,-0.680983
David,590,11/11/15 9:53,9.602633,-0.6805
David,590,11/11/15 11:53,9.6,-0.676417
David,590,11/11/15 12:55,9.596267,-0.677317
David,590,11/11/15 13:53,9.59055,-0.677317
David,590,11/11/15 14:53,9.589717,-0.676517
David,590,11/11/15 15:53,9.587233,-0.67555
David,590,11/11/15 16:53,9.586267,-0.67355
David,590,11/11/15 17:53,9.583667,-0.669483
David,590,11/11/15 18:53,9.581083,-0.665717
David,590,11/11/15 19:53,9.583967,-0.660367
David,590,11/11/15 20:53,9.588017,-0.658133
David,590,11/11/15 21:53,9.5918,-0.658633
David,590,11/11/15 22:55,9.59855,-0.65525
David,590,11/11/15 23:53,9.595917,-0.647483
David,590,11/12/15 0:53,9.595717,-0.644917
David,590,11/12/15 2:54,9.5983,-0.640816
David,590,11/12/15 3:55,9.59805,-0.640283
David,590,11/12/15 4:54,9.598017,-0.639233
David,590,11/12/15 5:54,9.59895,-0.637617
David,590,11/12/15 6:54,9.593683,-0.646183
David,590,11/12/15 8:54,9.58325,-0.631367
David,590,11/12/15 9:55,9.58355,-0.6309
David,590,11/12/15 11:55,9.57825,-0.63265
David,590,11/12/15 12:53,9.577233,-0.63265
David,590,11/12/15 13:54,9.575717,-0.634683
David,590,11/12/15 14:54,9.574417,-0.637117
David,590,11/12/15 17:54,9.551483,-0.601233
David,590,11/12/15 18:54,9.5401,-0.599433
David,590,11/12/15 19:54,9.534883,-0.60025
David,590,11/12/15 20:54,9.533033,-0.600067
David,590,11/12/15 21:54,9.544283,-0.602467
David,590,11/12/15 22:54,9.5562,-0.5897
David,590,11/12/15 23:54,9.554816,-0.586517
David,590,11/13/15 0:54,9.558617,-0.591433
David,590,11/13/15 1:54,9.560117,-0.592167
David,590,11/13/15 2:54,9.559983,-0.5933
David,590,11/13/15 3:54,9.559533,-0.593067
David,590,11/13/15 6:54,9.578717,-0.61965
David,590,11/13/15 7:56,9.584217,-0.62225
David,590,11/13/15 8:54,9.585217,-0.62655
David,590,11/13/15 9:55,9.585833,-0.62575
David,590,11/13/15 11:54,9.5859,-0.625
David,590,11/13/15 12:54,9.586166,-0.6227
David,590,11/13/15 13:55,9.585317,-0.6199
David,590,11/13/15 14:54,9.582483,-0.6162
David,590,11/13/15 15:56,9.572583,-0.60645
David,590,11/13/15 16:54,9.568833,-0.597767
David,590,11/13/15 17:54,9.5625,-0.591833
David,590,11/13/15 18:54,9.561367,-0.591133
David,590,11/13/15 19:54,9.5609,-0.591917
David,590,11/13/15 20:54,9.561133,-0.5903
David,590,11/13/15 21:54,9.562867,-0.590817
David,590,11/13/15 22:54,9.564167,-0.59095
David,590,11/13/15 23:54,9.56965,-0.595517
David,590,11/14/15 0:56,9.571883,-0.597633
David,590,11/14/15 1:55,9.572967,-0.59975
David,590,11/14/15 3:55,9.575416,-0.60105
David,590,11/14/15 4:55,9.577067,-0.5992
David,590,11/14/15 5:55,9.577717,-0.596267
David,590,11/14/15 6:56,9.5823,-0.599867
David,590,11/14/15 7:55,9.583933,-0.604117
David,590,11/14/15 8:55,9.582617,-0.6057
David,590,11/14/15 9:55,9.581833,-0.60585
David,590,11/14/15 10:56,9.58135,-0.606917
David,590,11/14/15 11:55,9.581533,-0.607017
David,590,11/14/15 12:56,9.581583,-0.606967
David,590,11/14/15 13:55,9.581516,-0.606983
David,590,11/14/15 14:55,9.580233,-0.607133
David,590,11/14/15 15:55,9.576483,-0.609383
David,590,11/14/15 16:56,9.567783,-0.601933
David,590,11/14/15 17:55,9.5616,-0.59555
David,590,11/14/15 18:55,9.5565,-0.593083
David,590,11/14/15 19:55,9.55605,-0.595717
David,590,11/14/15 20:57,9.563583,-0.594167
David,590,11/14/15 21:55,9.56325,-0.590683
David,590,11/14/15 22:57,9.566867,-0.592767
David,590,11/14/15 23:56,9.572317,-0.592
David,590,11/15/15 0:56,9.574117,-0.5977
David,590,11/15/15 1:55,9.575183,-0.60215
David,590,11/15/15 2:56,9.57415,-0.6056
David,590,11/15/15 5:55,9.582117,-0.624517
David,590,11/15/15 6:55,9.582933,-0.630483
David,590,11/15/15 7:56,9.584183,-0.63225
David,590,11/15/15 8:55,9.5836,-0.6328
David,590,11/15/15 9:56,9.58365,-0.633467
David,590,11/15/15 10:56,9.5816,-0.6334
David,590,11/15/15 11:55,9.580633,-0.6334
David,590,11/15/15 12:55,9.577017,-0.634983
David,590,11/15/15 13:55,9.576267,-0.634467
David,590,11/15/15 14:55,9.575633,-0.634333
David,590,11/15/15 15:55,9.576,-0.635467
David,590,11/15/15 16:56,9.5678,-0.641167
David,590,11/15/15 18:55,9.55885,-0.6551
David,590,11/15/15 19:55,9.558083,-0.658133
David,590,11/15/15 20:56,9.5577,-0.6584
David,590,11/15/15 21:56,9.55645,-0.658433
David,590,11/15/15 22:56,9.556583,-0.65755
David,590,11/15/15 23:56,9.559733,-0.6485
David,590,11/16/15 0:56,9.564783,-0.645617
David,590,11/16/15 2:57,9.571117,-0.6295
David,590,11/16/15 3:56,9.57175,-0.6252
David,590,11/16/15 4:57,9.579517,-0.621483
David,590,11/16/15 5:57,9.583116,-0.62545
David,590,11/16/15 7:56,9.5783,-0.63175
David,590,11/16/15 8:56,9.579667,-0.63345
David,590,11/16/15 9:56,9.58065,-0.635617
David,590,11/16/15 10:57,9.587483,-0.632033
David,590,11/16/15 11:57,9.58295,-0.630866
David,590,11/16/15 12:57,9.591167,-0.632333
David,590,11/16/15 13:57,9.589717,-0.642767
David,590,11/16/15 14:57,9.596983,-0.649267
David,590,11/16/15 15:56,9.59545,-0.64895
David,590,11/16/15 16:56,9.58715,-0.654717
David,590,11/16/15 17:56,9.583417,-0.66025
David,590,11/16/15 19:56,9.58345,-0.669567
David,590,11/16/15 20:58,9.5807,-0.673817
David,590,11/16/15 22:56,9.580483,-0.689367
David,590,11/16/15 23:56,9.57435,-0.686167
David,590,11/17/15 1:57,9.561633,-0.6826
David,590,11/17/15 2:57,9.560517,-0.681983
David,590,11/17/15 3:58,9.559217,-0.682517
David,590,11/17/15 4:57,9.553267,-0.6786
David,590,11/17/15 5:57,9.5467,-0.676733
David,590,11/17/15 6:56,9.540433,-0.668683
David,590,11/17/15 7:56,9.541167,-0.6706
David,590,11/17/15 8:58,9.544583,-0.672867
David,590,11/17/15 9:57,9.550367,-0.6751
David,590,11/17/15 10:57,9.560567,-0.682483
David,590,11/17/15 11:56,9.5693,-0.680183
David,590,11/17/15 12:56,9.57505,-0.66975
David,590,11/17/15 13:57,9.5765,-0.666317
David,590,11/17/15 14:57,9.577417,-0.666367
David,590,11/17/15 15:57,9.58215,-0.676183
David,590,11/17/15 16:58,9.5812,-0.67775
David,590,11/17/15 17:56,9.5805,-0.6805
David,590,11/17/15 18:57,9.567517,-0.678867
David,590,11/17/15 19:57,9.562733,-0.673583
David,590,11/17/15 20:56,9.559383,-0.669717
David,590,11/17/15 21:57,9.550617,-0.663783
David,590,11/17/15 22:57,9.545383,-0.658183
David,590,11/17/15 23:57,9.544,-0.648267
David,590,11/18/15 0:57,9.544,-0.6482
David,590,11/18/15 1:57,9.544033,-0.647967
David,590,11/18/15 2:57,9.54405,-0.647983
David,590,11/18/15 3:57,9.54405,-0.647917
David,590,11/18/15 4:57,9.54815,-0.643866
David,590,11/18/15 5:57,9.538383,-0.643783
David,590,11/18/15 6:58,9.532917,-0.655833
David,590,11/18/15 7:57,9.532567,-0.665966
David,590,11/18/15 8:57,9.541083,-0.6691
David,590,11/18/15 10:58,9.55845,-0.682617
David,590,11/18/15 11:57,9.567283,-0.681166
David,590,11/18/15 12:57,9.578283,-0.676917
David,590,11/18/15 13:57,9.585783,-0.682217
David,590,11/18/15 14:57,9.582917,-0.687333
David,590,11/18/15 15:57,9.578433,-0.68745
David,590,11/18/15 16:58,9.5719,-0.6775
David,590,11/18/15 17:57,9.577067,-0.671917
David,590,11/18/15 18:57,9.569917,-0.673
David,590,11/18/15 19:57,9.565183,-0.6766
David,590,11/18/15 20:57,9.559967,-0.6729
David,590,11/18/15 21:57,9.558433,-0.67155
David,590,11/18/15 22:57,9.55585,-0.6696
David,590,11/18/15 23:57,9.55305,-0.666
David,590,11/19/15 0:57,9.553067,-0.6659
David,590,11/19/15 1:57,9.554667,-0.666733
David,590,11/19/15 2:57,9.5526,-0.659583
David,590,11/19/15 3:59,9.560467,-0.64885
David,590,11/19/15 4:58,9.563517,-0.642817
David,590,11/19/15 5:58,9.5637,-0.64265
David,590,11/19/15 6:59,9.556183,-0.6406
David,590,11/19/15 7:58,9.563533,-0.642683
David,590,11/19/15 8:58,9.562867,-0.634883
David,590,11/19/15 9:58,9.556967,-0.633
David,590,11/19/15 11:59,9.555883,-0.6134
David,590,11/19/15 12:59,9.5542,-0.61065
David,590,11/19/15 15:58,9.563583,-0.6426
David,590,11/19/15 16:58,9.555417,-0.650016
David,590,11/19/15 17:58,9.552917,-0.659233
David,590,11/19/15 18:58,9.553567,-0.667667
David,590,11/19/15 19:58,9.5533,-0.6711
David,590,11/19/15 21:58,9.535217,-0.683417
David,590,11/19/15 22:58,9.529733,-0.689433
David,590,11/19/15 23:59,9.522767,-0.704967
David,590,11/20/15 0:58,9.522017,-0.709917
David,590,11/20/15 1:58,9.518833,-0.720183
David,590,11/20/15 2:58,9.516633,-0.72595
David,590,11/20/15 3:58,9.5067,-0.735233
David,590,11/20/15 4:58,9.508567,-0.737317
David,590,11/20/15 5:58,9.51015,-0.734233
David,590,11/20/15 7:00,9.49015,-0.735067
David,590,11/20/15 7:58,9.483783,-0.731883
David,590,11/20/15 8:59,9.4758,-0.727783
David,590,11/20/15 9:58,9.468733,-0.727367
David,590,11/20/15 10:58,9.466933,-0.7254
David,590,11/20/15 11:58,9.46585,-0.72315
David,590,11/20/15 12:58,9.4591,-0.715267
David,590,11/20/15 13:59,9.45765,-0.7119
David,590,11/20/15 14:58,9.453317,-0.708633
David,590,11/20/15 15:58,9.45095,-0.707617
David,590,11/20/15 16:59,9.455233,-0.7093
David,590,11/20/15 18:58,9.474533,-0.703867
David,590,11/20/15 19:59,9.47525,-0.7003
David,590,11/20/15 20:58,9.481217,-0.690717
David,590,11/20/15 21:58,9.484633,-0.675467
David,590,11/20/15 22:58,9.487783,-0.664367
David,590,11/20/15 23:58,9.486483,-0.657067
David,590,11/21/15 0:58,9.486883,-0.655433
David,590,11/21/15 1:59,9.484233,-0.6504
David,590,11/21/15 2:59,9.484317,-0.6502
David,590,11/21/15 3:59,9.486133,-0.6457
David,590,11/21/15 4:58,9.493533,-0.640883
David,590,11/21/15 5:58,9.51115,-0.649283
David,590,11/21/15 6:59,9.51705,-0.651333
David,590,11/21/15 7:58,9.523067,-0.64935
David,590,11/21/15 8:58,9.529217,-0.643167
David,590,11/21/15 9:59,9.534933,-0.64095
David,590,11/21/15 10:59,9.535333,-0.638617
David,590,11/21/15 11:59,9.535333,-0.638583
David,590,11/21/15 12:59,9.53535,-0.6386
David,590,11/21/15 13:59,9.540717,-0.635467
David,590,11/21/15 14:59,9.547767,-0.631767
David,590,11/21/15 15:59,9.55155,-0.633317
David,590,11/21/15 17:00,9.558917,-0.642783
David,590,11/21/15 17:59,9.567667,-0.6508
David,590,11/21/15 18:59,9.5796,-0.650633
David,590,11/21/15 19:59,9.575516,-0.6571
David,590,11/21/15 20:59,9.573266,-0.664367
David,590,11/21/15 21:59,9.5619,-0.672933
David,590,11/21/15 22:59,9.559183,-0.670333
David,590,11/22/15 1:00,9.553083,-0.678567
David,590,11/22/15 2:00,9.557083,-0.68265
David,590,11/22/15 3:01,9.556983,-0.682617
